Unnamed: 0,Hindi,Bhili,Predicted_Bhili,BLEU,chrF,chrF2
183,"हालांकि मुगलों ने शुरू में अपने धर्म परिवर्तन के लिए असहमति जताई थी, वे जानते थे कि शियावाद की दिखावे की स्वीकृति के साथ, तहमास्प अंततः हुमायूं को और अधिक महत्वपूर्ण समर्थन देने के लिए तैयार हो जाएगा।",हालांकि तरकढा ने शुरू मा आपडा धरम बदलता हारू सहमति नथी आली त्या जानता हुता कि शियावाद ने देखाउवानी हामी ना हाथे तहमास्प आखरी हुमायूं ने अने घणी खास समर्थन देवा हारू राजी थाई गया।,"पण मुगलों यी शुरू मा आपडा धरम बदलवा हारू असहमति जताड़ी हती, त् या जाणता हता कि शियावाद नी देखावा नी स् वीकृति नी हाते, तहमास् प अंतत हुमायूं ने अने वदारे महत् वपूर्ण समर्थन आलवा हारू तैयार थाई जाहे ।",9.427869574467165,45.77201977732193,40.88651661787676
184,"नि: सन्देह, मेनार्क और मेनोपॉज़ में हैवी पीरियड्स अपनेआप ठीक हो सकते हैं।",नो संदेह मेनार्क मेनोपॉज मे हेवी पीरियडस अपनो आप जोरी असल थाई से,"नि: सन्देह, मेनार्क अने मेनोपॉज मां हैवी पीरियड्स आपड़ा आप ठीक होई सके से ।",3.2342452920962157,38.63041722001771,32.602147122895445
185,"पुणे के पास पारगाँव में डेरा डाले हुए उन्हें पेशवा के वफादार महादजी पुरंदरे का एक पत्र मिला, जिसमें उन्हें गद्दार बताया गया था।",पुणे नी मेरे गाँव गा डेरो नाएयो इने पेशवा न घणो वफादार महाद जी पुरदर न एक कागज मकु जिनमा तीनो ने गद्दार वताडियो ग्यो।,"पुणे नी मेरे पारगाँव मा डेरा डालेला तिनान पेशवा ना वफादार महादजी पुरंदरे नो एक पत्र मळियो, जिनमा तिनान गद्दार वताडियु हतु ।",7.178465707067026,47.80609459249955,40.948910185620576
186,"मराठों ने रोहिल्ला को हराया, उन्हें पहाड़ों में शरण लेने के लिए मजबूर किया और उनके देश को इस तरह से लूटा कि रोहिल्ला मराठों से डरते थे और बाद में कभी भी उनसे नफरत करते थे।",मराठा में रोहिला ने हराया विनान दुग्रो मा रेवा हारू मजबूर करिया आने विनान देहां ऐना तरह हु लुटिया के रोहिल्का मराठो हु समकता था आने बाद जेर भी विनाहू नफरत करता था |,"मराठो यी रोहिल्ला ने हराया, तिनान डुंगरा मा शरण लेवा हारू मजबूर करियु अने तिना देह ने इनी तरह थी लुटायु कि रोहिल्ला मराठो थी समकतेला अने बाद मा कदी पण तिनान नफरत करतेला ।",3.551851328486764,40.5003777818579,34.39435817580974
187,"राज्य के खर्चों को पूरा करने के लिए औरंगजेब ने भूमि करों में वृद्धि का आदेश दिया, जिसका बोझ हिंदू जाटों पर बहुत अधिक पड़ा।","राज्य ना खर्चा ने पूरा करवा हारू औरंगजेब थी भुमिकरो (जमा) माँ वदारो वानो आदेश (हुक्म )आल्यो ,तिनो बोझो हिन्दू जाटो पर घणो वादार पड्यो |","राज्य ना खर्चा ने पूरा करवा हारू औरंगजेब हीं भूमि करों मां वृद्धि नो आदेश आल्यो, जिनो बोझ हिंदू जाटों पर घणो वदारे पडियो ।",25.947498823186848,52.39116128523521,48.84867409651986
188,"इतिहासकार डॉ. दुलारी कुरैशी के अनुसार, टीपू सुल्तान एक क्रूर योद्धा राजा थे और उनकी चाल इतनी तेज थी कि दुश्मन को ऐसा लगता था कि वह एक ही समय पर कई मोर्चों पर लड़ रहे थे।",इतिहासकार डॉ दुलारी कुरेशी ना अनुसार टीपू सुल्तान एक घणो खराब राजा हुतो अने तिनी साल ऐतरी वदार हुती कि वैराने ऐव लागे कि त्या एक ही टीम पर घणा मोर्चा पर लडी रिया से।,"इतिहासकार डा. दुलारी कुरैशी ना अनुसार, टीपू सुल्तान एक क्रूर योद्धा राजा हतो अने तिहुनी चाल ऐतरी तेज हती कि दुश्मन ने ऐवु लागतु हतु कि त्यो एक ही समय पर घणा मोर्चों पर लडतेला ।",6.998553164398772,48.90135381101478,44.45154872945668
189,26 जुलाई 1982 को कुली के लिए सह-अभिनेता पुनीत इस्सर के साथ एक लड़ाई के दृश्य को फिल्माते समय बच्चन की आंतों में घातक चोट लगी।,"26 जुলাई 1982 ना कुली नीहाफ राह अभिनेता पुनीत इस्रार की, नी आता या मोटी चोट लागी ।",26 जुलाई 1982 मा कुली हारू सह अभिनेता पुनीत इस्सर नी हाते एक लडाई ना दृश्य ने फिल्माता समय बच्चन नी आंतों मा घातक चोट लागी ।,7.7250397735730845,44.37621998540974,41.26881379884325
190,"पंजाब क्षेत्र में, उनका अधिकार रावी नदी के पूर्व के क्षेत्रों तक सीमित था।",पंजाब न इलाका मा तीना न अधिकार रावी नदी न पहला न इलाका तक हतो।,पंजाब ना इलाका मा तिहुनो अधिकार रावी नदी ना पेलखा ना इलाका तक सीमित हतो।,15.310245441182436,59.27892777904451,55.590698788125216
191,उन्होंने जेल में ईशावस्यवृत्ति और स्थितप्रज्ञ दर्शन लिखे।,तिहुई जेल मा इसा पेलखी अने मन हासू राखी न  तिना दर्शण  लिखया |,तिहुने जेल मा ईशावस्यवृत्ति अने स्थितप्रज्ञ दर्शन लिख्यो ।,6.054630691682828,21.38566062061101,20.098080814225014
192,और इसलिए मैं आज कह सकता हूं reforms का हमारा मार्ग एक प्रकार से growth की blueprint बनी हुई है।,"अनें इनां हारूं हुँ आज, कुं से कि Reforms नों हमारों रस्‍तो एक प्रकार थी Growth नीं Blue Print बणेंली से।  ",अने इना हारू हुं आज की सकु से Reforms नो हमारो मार्ग एक प्रकार थी growth नी Blue print बणी से ।,7.946357815712818,42.4822535836127,37.042657750837485
193,महावंश में कहा गया है कि देवी ने उज्जैन में अशोक के पुत्र महिंदा को जन्म दिया और दो साल बाद संघमित्ता नामक एक बेटी को जन्म दिया।,महावंश (मोटो राजा ना घेर ना ) मा केह वाय से के देवी (माता ) ए उज्जैन मा अशोक पुत्र (सोरो ) महिंदा  ने जनम दि  दो अने बे व र ह पसल संघमित्रा नामु नी एक सोरी ने जनम दि दो |,महावंश मा केदु से कि देवी यी उज्जैन मा अशोक ना सोरा महिंदा ने जलम आल् यो अने बे वरह बाद संघमित्ता नाम नी एक सोरी ने जलम आल् यो।,8.819639495775533,41.87418668465853,38.19473387270785
194,निराश होकर टीपू सुल्तान ने उस समय के अन्य मुसलमान शासकों के साथ संपर्क स्थापित करना शुरू कर दिया।,विफल थाईन टीपू सुल्ताने तिना समय मा बिजा तरकढा राजो ओ नी हाथे संपर्क करवानु चालू करी दिदू।,निराश थाई ने टीपू सुल्तान ने तिना समय ना बीजा मुसलमान शासकों नी हाते संपर्क स्थापित करवा शुरू करी दे दो ।,4.546308713404575,42.57729212814508,36.627066744714604
195,"शाहू ने बच्चे को गोद लिया और 1749 में उनकी मृत्यु के बाद, राजाराम द्वितीय, छत्रपति के रूप में उनके उत्तराधिकारी बने।",शाहू ने घोरा ने (गोद ) राख लेदो अने 1749 म तीनी मरवा नी बाद राजाराम दुबारा छत्रपति न रूप म उनका राज गद्दी पर बैठा गया।,शाहू यी सोरा ने गोद लेदो अने 1749 मा तिहुनी मौत नी बाद राजाराम द्वितीय छत्रपति ना रूप मा तिहुना उत्तराधिकारी बणीया।,9.578837957154676,42.45571110688622,38.974907797253124
196,"कई चर्चाओं और परामर्शों के बाद, और भारतीय बलों द्वारा लगातार हमलों के बाद, खान ने पाकिस्तानी सैनिकों की जान बचाने के लिए युद्ध को रोकने का फैसला किया।","कई विचारो आने बातचीत / परामर्शो  ने बाद भी आने भारतीय बालो हरु लगातार /लागे ला हमलो ना बाद ,खान ने पाकिस्तानी सेनाओ नी फन वसाड़ा   हारू युद्ध /लड़ाई  ने रोक्वो नो फैसलों ले दो | ",घणी वात्यो अने वात्यो नी बाद अने भारतीय बलों थी लगातार हमलो नी बाद खान यी पाकिस्तानी सैनिकों नी जान वसाड़वा हारू लडाई ने रोकवा नो फैसलो करियो ।,1.6598665558483499,33.26625792305423,28.673272046716384
197,तहमास्प ने आग्रह किया कि हुमायूं खुद को और अपने सैकड़ों अनुयायियों को जीवित रखने के लिए सुन्नी से शिया इस्लाम में परिवर्तन कर ले।,तहमास्पयी आग्रह करयु कि हुमायूं खुद ने अन आपडा सैकड़ों अनुयायियों ने जीवित रखवा हारू सुन्नी थी शिया इस्लाम मां परिवर्तन करलेहे।,तहमास्प यी आग्रह करियो कि हुमायूं खुद ने अने आपडा सैकड़ों अनुयायियों ने जीवित राखवा हारू सुन्नी थी शिया इस्लाम मा बदलाव करी ले।,40.10889714538992,77.62346899764543,73.03552543596231
198,"चूंकि अकबर के इससे पहले के बच्चों की शैशवावस्था में मृत्यु हो गई थी, इसलिए वे अपने साम्राज्य के युवराज के लिए साधु-संतों का आशीर्वाद चाहते थे।",अकबर ना इनाती पेहला ना पोरिया नी नानी अवस्था मा मरी गयो इनाहारू त्यो आपडा राजपाट ना युवराज हारू साधु संतों थी आशीर्वाद चाहता हुता।,"केमकि अकबर ना इनथी पेहला ना सोरां नी शैशवावस्था मां मौत थाई गी हती, इनी हारू त्या आपड़ा साम्राज् य ना जुवान राज हारू साधु संतों नो आशीर्वाद चाहतेला ।",7.173775053353472,49.22178697216699,43.679749382650044
199,"जिन इलाकों को नहीं देखता था, जिन गांवों को नहीं देखता था।","तिहुनीइलाका  आडी कईनोक भाळतो नकी हतो, तिहुना गामुने दी भाळता हता","जिना इलाका ने नी देखता हता, जिना गामों ने नी देखता हता।",3.673526562988939,21.57961374240684,18.253191159632593
200,ये विश्‍वास लंबे कालखंड के परिश्रम की पैदावार है और इसलिए देश का सामान्‍य मानवीय याद करता है,यो भरोहो लाबा टेम नां मेनत नों ऊगाडेंलों से अनें इनांहारूं देह नां हुदां मनखुं हमकाणं राखें से। ,यो भरोहो लांबा टेम ना काम नी पैदावार से अने इना हारू देह ना सामान् य मनख नी आद करे से।,4.780204393760627,31.456009778810046,28.39721778918614
201,2019 में उन्हें आईसीसी क्रिकेट प्रसिद्धि दीर्घा में शामिल किया गया।,2019 मा इने आई .सी .सी दडियो मा नामी ओर या भेलु करयु से |,2019 मा तिहुने आईसीसी क्रिकेट प्रसिद्धि दीर्घा मा शामिल करिया गया ।,4.941373395476232,22.006317034097904,19.867451372329832
202,"लेकिन बाद में, अलाउद्दीन ने भीमसिंह को पकड़ लिया और उसकी रिहाई के बदले में पद्मिनी की मांग की।",केमकी बाद माँ अलाउद्दीन ने भीमसिंह नी धरी लेयो आने तीनान छोड़वा ना बदला पधिनी नी मागवा नी वास करीयी से ,पण बाद मा अलाउद्दीन यी भीमसिंह ने धर लेदो अने तिनी रिहाई ना बदले मा पद्मिनी नी मांग करी।,2.8518643084013244,35.38533522456247,30.180904261233128
203,"Goat Bank के तहत किसानों को 24 महीने के लिए 2 बकरियां दी जाती हैं, और इस दौरान वे 9 से 10 बच्चों को जन्म देती हैं।",गोट लेंक मां करसांण नें 24 मईंना हारूं 2 बोकडियों आले से अन इनी भेळां मां 9 थी 10 बोकडीया ना बसां दे से। ,डबल बैंक नी तहत करसाणों ने 24 मईना हारू 2 बकरियां आली जाय से अने इनी दौरान ती 9 थी 10 सोरां ने जलम आले से ।,7.305891545072536,27.906928243370615,26.5944914421193
204,औपचारिक रूप से 'जवाब देने के लिए कोई मामला नहीं' घोषित किए जाने से पहले ही भारत-चीन युद्ध छिड़ गया और अदालत की कार्यवाही के कारण मानेकशॉ इसमें भाग नहीं ले सके।,ओपचारिक रूप थे जवाब देवा हरु कई मामलों नी घोषित करो जावा थे पहलों ही भारत चीन युद्ध /लड़ाई चिद थारू थाई गी आने अदालत /नी कार्यवाही नी कारन माने कशा इनमा भाग नी ली सके |,औपचारिक रूप थी जवाब आलवा हारू कोई मामलो नी घोषित करवा थी पेहला ही भारत-चीन युद्ध छिड़ी ग्यो अने अदालत नी कार्यवाही ना कारण मानेकशा इनमा भाग नी ली सके।,8.783896936858975,52.99031523996279,45.86439907456519
205,"हालांकि मृत्युदाता ने एक एक्शन नायक के रूप में बच्चन की पिछली सफलता को दोहराने का प्रयास किया, लेकिन यह फिल्म वित्तीय और आलोचनात्मक दोनों रूप से विफल रही।",  हालाकि मृत्युदाता ना एक एक्शन नायक ना रूप मा बच्चन की शहलनी सफलता नी दोहरावान कोशिश करी लेकिन ये पिक्सर रूपयामा अनी बुराई दोनो रूप मा विफल री है।,"पण मरवा वाळां ये एक एक् शन नायक ना रूप मां सोरां नी पसाडी नी सफलता ने दोहरावा नी कोशिश करी, पण ये फिलम वित् तीय अने आलोचनात्मक बेहे रूप थी विफल री।",6.205043833616817,39.46242545481075,35.49824584470653
206,उन्होंने अपने परिवार की मदद से अपने बच्चों का पालन-पोषण किया और उन्हें बॉम्बे में अँग्रेजी भाषा के स्कूलों में भेज दिया।,टी हुई आपडा परिवार वाला नी मदद थी आपडा सोर्स ना भरण पोषण करयु से अने तीने बाम्बे  माँ अंग्रेजी भाषा नी स्कूल माँ मोकल दिदो से |,तिहुने आपड़ा परिवार नी मदद थी आपड़ा सोरां ना पालन पोषण करियु अने तिहुने बाम्बे मां अंग्रेजी भाषा ना स्कूलों मां मोकली देदा ।,7.413019418991888,46.936481882919615,41.254702017049304
207,हुमायूं का पहला अभियान शेर शाह सूरी से मुकाबला करना था।,हुमायूं नो पेलखो आभियान (मुकाम ) शेरशाह सूरी ही मुकाबलों करवो हेतो |,हुमायूं नो पेहलो अभियान शेरशाह सूरी थी मुकाबलो करवो हतो।,8.412054473847528,52.617737989402336,46.269316169056815
208,"विवादास्पद रूप से, गत चैंपियन कारपोव को तीन सप्ताह के टूर्नामेंट के समापन के तीन दिन बाद ही सीधे निर्णायक मैच में खेलने का मौका दिया गया।",झगड़ा ना बाद रूप मा पाछला चैंपियन कारपोव ने त्राण हयता ना रमवानु खतम ना त्राण दाहडा बाद थी खैर खर मैच मा रमवानो मौको आली दिदो।,विवादास्पद रूप थी गत चैंपियन कारपोव ने तीन हप्ताह ना टूर्नामेंट ना समापन ना तीन दन बाद ही हुदा निर्णायक मैच मा रमवा नो मोको आल्यो ।,7.911318980837996,36.898221741492605,34.2106970376277
209,चार्टर एक्ट 1833 ने गवर्नर-जनरल और काउंसिल ऑफ फोर्ट विलियम को गवर्नर-जनरल और काउंसिल ऑफ इंडिया से बदल दिया।,चार्टर एक्ट 1833 नो सरकार जनरल अने काउन्सिल ऑफ फोर्ट विलियम नी सरकार जनरल अने काउन्सिल ऑफ भारत थी बादल दे |,चार्टर एक्ट 1833 ना गवर्नर जनरल अने काउंसिल ऑफ फोर्ट विलियम ना गवर्नर जनरल अने काउंसिल ऑफ इंडिया थी बदली देदा ।,14.23071532720465,59.407211325430055,54.94800998200691
210,"विल्सन की बीमारी नामक एक विरासत में मिली स्थिति के कारण शरीर में तांबा बना रहता है, क्योंकि यह यकृत द्वारा पित्त में उत्सर्जित नहीं होता है।",विल्सन नी बीमारी नामक एक धन दौलत मा माली एस्थिति ने कारण शरीर मा तांबा बाणी रे से अने यो थैली ने जरीये बाहर नी थाई से |,विल्सन नी बीमारी नाम नी एक विरासत मा मली स्थिति ना कारण शरीर मा तांबा बणेलो रे से केमकी यो यकृत द्वारा पित्त मा उत्सर्जित नी थाय से।,14.772199911861211,46.37008876170628,43.380230627195274
211,अस्करी मिर्जा ने अकबर को अपनी शरण में ले लिया और कामरान और अस्करी मिर्जा की पत्नियों की देखरेख में वे बड़े हुए।,अस्करी मिर्जा ने अकबर ने आपडी शरण मा लई लिदू अने कामरान अने अस्करी मिर्जा नी बयर देखभाल मा त्या मोटा थाया।,अस्करी मिर्जा यी अकबर ने आपडी शरण मा ली लेदो अने कामरान अने अस्करी मिर्जा नी बयरीयो नी देखरेख मा त्या मोटा थाया।,48.679550186613355,76.06230580132281,74.28428897049422
212,विष्णु और राक्षस के बीच एक युद्ध हुआ और विष्णु को एहसास हुआ कि मुरन को मारने के लिए एक नए हथियार की आवश्यकता है।,विष्णु अन दयेत ना वसमा एक लड़ाई थाई अन विष्णु भगवान नी इन एहसास थायो कि मुरन नी मरवा हारू एक नवा हथियार नी जरूरत से |,विष्णु अने राक्षस ना वसमा एक लडाई थाई अने विष्णु ने एहसास थायो कि मुरन ने मारवा हारू एक नवा हथियार नी जरूरत से।,32.12827658893785,67.1289650114289,62.858333944630004
213,हमने जनभागीदारी को जोड़ा है ताकि तुरंत requirement के अनुसार skill development हम कर सकें।,हमुये जनभागीदारी ने जोडयू से केमके तिमेस जरूरतो नी रीते Skill Developments  हमु करी सकीये ।,हमुये जनभागीदारी ने जोड़ियो से ताकि तरत requirement ना अनुसार skill development हमु करी सकयी ।,12.451643194233869,48.104357432576805,44.0500716972032
214,"सुनीता देवी: मैं चाहती हूँ कि हजारों बहनें आगे आएं और मेरे जैसे ड्रोन दीदी बनें, जिससे मुझे बहुत खुशी होगी।","सुनिता देवी : हुं साहं से कि हजार बुहनियों अगळ आवे अन म्‍हारां जेवी ड्रोन जीजी बणें, जिनथी घणीं खुसी थाय। ","सुनीता देवी: हुं साहुं से कि हजारों बुहनों अगाडी आवें अनें मारां जैवां ड्रोन दीदी बणें, जिनांथी मन घणीं खुशी थाहें।",9.59330328254962,47.48661179910745,43.04588772333979
215,ऐसे हर महापुरूष के प्रति हम अपना श्रद्धाभाव व्‍यक्‍त करते हैं।,ऐवो हर मोटाआदमी नों बदांहमुं आपड़ों मान राखियें से। ,ऐवा हर महापुरूष ना प्रति हमु आपडो श्रद्धाभाव व्यक्त करयी से ।,3.3864985683445354,14.412946057854551,12.11554264233101
216,बाजीराव ने अपना बचपन अपने पिता की सासवड की नई अधिगृहीत जागीर में बिताया।,बाजीराव ने अपडो बचपन आपडा पिताजी नी सासवद नी नवी अधिग्रहित जागीर मा रहीया।,बाजीराव यी आपड़ो सोरो आपड़ा बा नी सासवड नी नवी अधिग्रहीत जागीर मां वितायो।,7.141816289329644,46.167319539375036,40.051313830355454
217,मैं समझता हूं कि ये भारत के अंदर आई हुई नई चेतना का प्रतिबिंब है।,"हुँ, हमजुं से कि यों भारत नां अंदर आवेली नवीं होस से। ",हुं हमजोतुं से कि ये भारत नी मां आवेली नवी चेतना नो प्रतिबिंब से।,7.141816289329644,39.63557896410513,35.504520311812655
218,"वे नेताओं को घेरेंगे, सभी को घेरेंगे।",इन बार नो (उद्देश्य ) आस ज्पानियो ना आवा ना पेलखा भारत ने आजाद करवा अने आव थी बजावा हारू तैयार रेहवाड |,"त् यां नेताओं नें घेरहें, बदां नें घेरहें।",0.0,5.81629040914437,4.362217806858278
219,"और जब कर्तव्‍य का पालन होता है, तब अधिकारों की रक्षा निहित होती है, उसके लिए कोई अलग से प्रयास करने की जरुरत नहीं पड़ जाती है।","अने जेर कर्तव्‍य नू पालन थाय से ,ते अधिाकरों नी रखावली निहित थाई, तिने लेदे कई अलग थी कोसिस करवा नी जरूरत नी पडे। ","अने जेर कर्तव् य नो पालन थाय से, तेर अधिकारों नी रक्षा निहित थाय से, तिना हारू कोई अलग थी प्रयास करवा नी जरूरत नी पड़ी जाय से ।",18.882437844970767,55.096135170563976,52.1222751150384
220,"मोदी जी: सुनीता जी, पहले दिन जब आप ट्रेनिंग के लिए गईं, क्या-क्या हुआ?","मोदीजी: सुनिता जी: पेहलखी वखतें तमुं टेलिंग सिकवा हारूं गेली, तैर हुं, हुं थायूं। ",मोदी जी सुनीता जी पेहला दन जेर तमु ट्रेनिंग हारू गई हुं हुं थायु?,2.8316557261689024,27.2324913902551,22.581740946114206
221,"एप्पियन के अनुसार, सिकंदर के मकदूनियाई सेनानायकों में से एक, सेल्यूकस प्रथम निकेटर ने 312 ईसा पूर्व में बेबीलोन को राजधानी बनाकर सेल्यूसिड साम्राज्य की स्थापना की एवं फारस और बैक्ट्रिया को अपने अधिकार में लिया जिससे उनके साम्राज्य की पूर्वी सीमा चंद्रगुप्त के साम्राज्य से सट गई।",एप्पीयन  नी अनुसार सिकंदर ना मकदूनियाई सेना नो सान माहती एक सेल्यूकस पेह्लो निकेटर ना 312 ई सा पेह्लो बेबीलोन नी राजधानी बणावी  न सेल्युसिड साम्राज्य नी  स्थापना  नी अन फारस अन बैक्ट्रिया ना आपडा अधिकार मा लेदो तिनयी तिनायो साम्राज्य नी उगमणी  हिमा ना चन्द्रगुप्त ना साम्राज्य थी मली गी |,एप्पियन ना अनुसार सिंदर ना मकदूनियाई सेनानायकों मा थी एक सेल्यूकस पेहला निकेटर यी 312 ईसा पूर्व मा बेबीलोन ने राजधानी बणावीन सेल्यूसिड साम्राज्य नी स्थापना करी अने फारस अने बैक्ट्रिया ने आपडा अधिकार मा लेदो जिनमा तिना साम्राज्य नी पूर्वी सीमा चंद्रगुप्त ना साम्राज्य थी सटी गी।,11.016642115185368,63.830949347643376,56.2284235849628
222,"हमें इस मानसिकता को तोड़ना था, हमें विश्वास से भरना था और हमने उस दिशा में प्रयास किया।","हमुंनें ऐवी मानसिकता नें तोड़वुं हतुं, हमुंनें भरोहा थी, अनें हमुनें दशा मां कोसिस करवी। ","हमुन इनी मानसिकता ने तोड़वु हतु, हमुन भरोहो थी भरवु हतु अने हमुये इनी दशा मा कोशिश करी।",2.8629993657668873,35.523096588696745,29.52732446913961
223,"इनमें पृथ्वीराज विजय, हम्मीर महाकाव्य और पृथ्वीराज रासो शामिल हैं।","इनमा पृथ्वीराज नी जीत, हम्मीद महाकाव्य अने पृथ्वीराज रासो मललेलो से ।","इनमा पृथ् वीराज विजय, हम्मीर महाकाव्य अने पृथ् वीराज रासो भेला से।",7.768562846380176,67.36446446546357,56.37520080855789
224,"1910 में अपनी डिग्री पूरी करने के बाद, नेहरू लंदन चले गए और इनर टेंपल इन में कानून की पढ़ाई की।",1910 मा आपडी डिग्री (आपडू  भणवानु पुरु थाय ने ) नेहरु लंदन नाही ग्यो से इनर टेपल इ नाना  कानून नी भणई हुती |,1910 मा आपडी डिग्री पूरी करवा नी बाद नेहरू लंदन नाही गया अने इनर टेंपल इन मा कानून नी भणाई करी।,13.07732809408159,46.55652197714655,42.26499155469032
225,"उन्होंने भारत के प्रसिद्ध सलामी बल्लेबाज गावस्कर के अवतार को देखा, और वास्तव में अपने पैड की एक जोड़ी पहन रखी थी।",एनाने भरत मोटे सलामी खेलीं गावस्कर पैदा देखियो ऐवु वास्तव माँ आपणे झाड़ो नी एके जोड़ी पेहनी रखी हाथी |,तिहुने भारत ना प्रसिद्ध सलामी बल्लेबाज गावस्कर ना अवतार ने देख्यु अने वास्तव मा आपडा पैड नी एक जोडी पेहरी राखी हुती ।,2.328734903585348,29.26357870165337,24.375053176386228
226,"पटेल ""एडवर्ड मेमोरियल हाई स्कूल"" बोरसद, जिसे आज झवेरभाई दाजीभाई पटेल हाई स्कूल के नाम से जाना जाता है, के पहले अध्यक्ष और संस्थापक थे।","पटेल ""एडवर्ड मेमोरियल हाई स्कूल (मोटा स्कूल बोरसद) मा ","पटेल एडवर्ड मेमोरियल हाई स्कूल बोरसद, जिने आज झवेरभाई दाजीभाई पटेल हाई स्कूल ना नाम थी जाण्यु जाय से, ना पेहला अध्यक्ष अने संस्थापक हता ।",10.332090908268508,52.21224362502157,48.448607407118885
227,"चौथे आंग्ल-मैसूर युद्ध में, मराठों और हैदराबाद के निज़ाम द्वारा समर्थित ब्रिटिश ईस्ट इंडिया कंपनी के सैनिकों की एक संयुक्त सेना ने टीपू को हराया।",चौथा आंग्ल-मैसूर लड़ाई म मराठों अने हैदराबाद न निज़ाम नी हारे देवा हारु ब्रिटिश ईस्ट इंडिया कंपनी ने सैनिकों की एक मैको सेना ने टीपू ने हराय ददू।,चौथे आंग्ल मैसूर युद्ध मा मराठों अने हैदराबाद ना निजाम द्वारा समर्थित ब्रिटिश ईस्ट इंडिया कंपनी ना सैनिकों नी एक संयुक्त सेना हीं टीपू ने हराया ।,14.794384202421782,53.619832103694876,48.86105245245121
228,"आगे वाला आगे का जाने हमें क्या करना है, हम अपना समय निकाल दें।","अगाडी वाळां अगाड़ी जावा हमुनें हुं, करवुं से, हमुं आपड़ों टेम निकाळी दियीं। ","अगाडी वाळो अगाडी नु जावा हमुन हु करवु से, हमु आपड़ो समय निकाळी दे।",6.608973813188645,44.1043619845767,38.158057717469795
229,यह जोशीले राष्ट्रवाद के खतरों के बारे में है और उन्होंने 1940 के दशक में इसकी पटकथा का पहला प्रालेख लिखा था।,य जोश भरी राष्ट्रवाद न खतरो न बारामा से उने 1940 नी पीढी म उनकी वातर नो पहलो वात लिएयो हतो।,यो जोशीले राष् ट्रवाद ना खतरों ना बारा मा से अने तिहुने 1940 ना दशक मा इनी पटकथा नो पेहलो प्रालेख लिखयो हतो।,2.328734903585348,41.002930129803076,33.09290575535503
230,"मेरे नौजवान इस तरफ ध्‍यान दें, स्‍पेस सेक्‍टर एक फ्यूचर है हमारे साथ जुड़ा हुआ, एक महत्‍वपूर्ण पहलू है, हम उस पर भी बल दे रहे हैं।","मारा जुवानो इनी आडी धियान दे, स्पेस सेंटर ' एक फ्यूचर से अमारा हातें जोड़ाईता रइने,एकखास वात्युं से, हमुं तिना मा पण बळ आळी र्यां से ।","मारा जुवान इनी तरफ ध् यान दे, स् पेस सेक् टर एक फ्यूचर से हमारा हाते जुड़ेला, एक खास पहलू से, हमु तिना पर पण जोर दी रया से ।",7.726455264200247,43.90898685982768,40.61924041837454
231,"1999 में पाकिस्तान के खिलाफ चेपौक में दो टेस्ट मैचों की श्रृंखला के पहले मैच में सचिन ने चौथी पारी में 136 रन बनाए, जिसमें भारत ने जीत के लिए 271 रन का पीछा किया था।",1999 मा पाकिस्तान नी हमु चेपौक मो बे टेस मत्चो नी श्रृंखला या पेहले मैच मा सचिन नी चार नी पारी मा 136 रन बणावेला जिनाथी भारत ने जीत मा 271 रन नो पिछो करियो हतो |,1999 मा पाकिस् तान ना खिलाफ चेपौक मा बे टेस् ट मैचों नी श्रृंखला ना पेहला मैच मा सचिन यी चौथी पारी मा 136 रन बणाया जिनमा भारत यी जीत हारू 271 रन नो पीछो करयो हतो।,14.412895203332386,54.58312902097573,50.48134701371727
